Longitude,Latitude,Pixel,Scan
129.199557,-89.9226856,7100,5900
129.355697,-89.9216879,7200,5900
129.507899,-89.9206896,7300,5900
129.656308,-89.9196909,7400,5900
129.801063,-89.9186917,7500,5900
129.942296,-89.9176922,7600,5900
130.080132,-89.9166922,7700,5900
130.21469,-89.9156918,7800,5900
130.346086,-89.9146911,7900,5900
130.474427,-89.91369,8000,5900
130.599819,-89.9126886,8100,5900
130.722361,-89.9116868,8200,5900
130.842147,-89.9106847,8300,5900
130.959269,-89.9096824,8400,5900
131.073814,-89.9086797,8500,5900
131.185866,-89.9076768,8600,5900
131.295504,-89.9066736,8700,5900
131.402804,-89.9056702,8800,5900
131.507841,-89.9046665,8900,5900
131.610684,-89.9036626,9000,5900
131.711401,-89.9026585,9100,5900
131.810056,-89.9016542,9200,5900
131.906713,-89.9006496,9300,5900
132.00143,-89.8996449,9400,5900
132.094264,-89.89864,9500,5900
132.185273,-89.8976349,9600,5900
132.274507,-89.8966296,9700,5900
132.362018,-89.8956242,9800,5900
132.447856,-89.8946186,9900,5900
132.532068,-89.8936129,10000,5900
132.614699,-89.892607,10100,5900
132.695793,-89.891601,10200,5900
132.775392,-89.8905949,10300,5900
132.853537,-89.8895887,10400,5900
132.930267,-89.8885823,10500,5900
133.005621,-89.8875758,10600,5900
133.079635,-89.8865692,10700,5900
133.152343,-89.8855625,10800,5900
133.223781,-89.8845557,10900,5900
133.293981,-89.8835488,11000,5900
133.362975,-89.8825419,11100,5900
133.430793,-89.8815348,11200,5900
133.497465,-89.8805277,11300,5900
133.56302,-89.8795204,11400,5900
133.627486,-89.8785132,11500,5900
133.69089,-89.8775058,11600,5900
133.753257,-89.8764984,11700,5900
133.814612,-89.8754909,11800,5900
133.87498,-89.8744834,11900,5900
133.933796,-89.8734859,11999,5900
62.1766356,-89.9845875,0,6000
65.8702581,-89.9843606,100,6000
69.443566,-89.9840706,200,6000
72.8760569,-89.9837211,300,6000
76.1528103,-89.9833158,400,6000
79.2642682,-89.9828586,500,6000
82.2056875,-89.9823536,600,6000
84.9763995,-89.9818049,700,6000
87.5789978,-89.9812161,800,6000
90.0185449,-89.9805911,900,6000
92.3018564,-89.9799332,1000,6000
94.4368922,-89.9792455,1100,6000
96.4322647,-89.9785309,1200,6000
98.2968565,-89.9777921,1300,6000
100.039537,-89.9770313,1400,6000
101.66896,-89.9762508,1500,6000
103.193428,-89.9754523,1600,6000
104.620803,-89.9746376,1700,6000
105.958465,-89.9738082,1800,6000
107.213287,-89.9729656,1900,6000
108.391636,-89.9721108,2000,6000
109.499385,-89.971245,2100,6000
110.541939,-89.9703691,2200,6000
111.524256,-89.9694841,2300,6000
112.450882,-89.9685907,2400,6000
113.325977,-89.9676896,2500,6000
114.153347,-89.9667815,2600,6000
114.936477,-89.9658669,2700,6000
115.678553,-89.9649463,2800,6000
116.382491,-89.9640203,2900,6000
117.050961,-89.9630891,3000,6000
117.686409,-89.9621533,3100,6000
118.29108,-89.9612131,3200,6000
118.867031,-89.9602689,3300,6000
119.416153,-89.9593209,3400,6000
119.940185,-89.9583694,3500,6000
120.440727,-89.9574148,3600,6000
120.919252,-89.956457,3700,6000
121.37712,-89.9554965,3800,6000
121.815586,-89.9545333,3900,6000
122.23581,-89.9535676,4000,6000
122.638865,-89.9525997,4100,6000
123.025745,-89.9516295,4200,6000
123.397372,-89.9506574,4300,6000
123.754601,-89.9496833,4400,6000
124.098228,-89.9487074,4500,6000
124.428992,-89.9477298,4600,6000
124.747581,-89.9467507,4700,6000
125.054638,-89.94577,4800,6000
125.35076,-89.9447879,4900,6000
125.636508,-89.9438045,5000,6000
125.912403,-89.9428198,5100,6000
126.178935,-89.9418339,5200,6000
126.436563,-89.9408469,5300,6000
126.685714,-89.9398588,5400,6000
126.926793,-89.9388697,5500,6000
127.160177,-89.9378796,5600,6000
127.386222,-89.9368886,5700,6000
127.605262,-89.9358967,5800,6000
127.817613,-89.934904,5900,6000
128.02357,-89.9339106,6000,6000
128.223413,-89.9329164,6100,6000
128.417406,-89.9319214,6200,6000
128.605798,-89.9309258,6300,6000
128.788826,-89.9299296,6400,6000
128.96671,-89.9289328,6500,6000
129.139662,-89.9279353,6600,6000
129.307882,-89.9269373,6700,6000
129.471559,-89.9259388,6800,6000
129.630871,-89.9249398,6900,6000
129.785989,-89.9239403,7000,6000
129.937074,-89.9229404,7100,6000
130.08428,-89.92194,7200,6000
130.227753,-89.9209392,7300,6000
130.36763,-89.9199379,7400,6000
130.504045,-89.9189364,7500,6000
130.637124,-89.9179344,7600,6000
130.766984,-89.9169321,7700,6000
130.893742,-89.9159295,7800,6000
131.017505,-89.9149265,7900,6000
131.138378,-89.9139232,8000,6000
131.25646,-89.9129197,8100,6000
131.371845,-89.9119159,8200,6000
131.484624,-89.9109118,8300,6000
131.594885,-89.9099074,8400,6000
131.702708,-89.9089029,8500,6000
131.808175,-89.907898,8600,6000
131.91136,-89.906893,8700,6000
132.012337,-89.9058877,8800,6000
132.111174,-89.9048823,8900,6000
132.20794,-89.9038767,9000,6000
132.302697,-89.9028708,9100,6000
132.395508,-89.9018648,9200,6000
132.486432,-89.9008586,9300,6000
132.575524,-89.8998523,9400,6000
132.662841,-89.8988458,9500,6000
132.748433,-89.8978392,9600,6000
132.832351,-89.8968324,9700,6000
132.914644,-89.8958255,9800,6000
132.995358,-89.8948185,9900,6000
133.074537,-89.8938113,10000,6000
133.152226,-89.892804,10100,6000
133.228466,-89.8917967,10200,6000
133.303296,-89.8907892,10300,6000
133.376755,-89.8897816,10400,6000
133.44888,-89.8887739,10500,6000
133.519708,-89.8877662,10600,6000
133.589273,-89.8867583,10700,6000
133.657608,-89.8857504,10800,6000
133.724745,-89.8847424,10900,6000
133.790715,-89.8837343,11000,6000
133.85555,-89.8827261,11100,6000
133.919276,-89.8817179,11200,6000
133.981924,-89.8807097,11300,6000
134.043519,-89.8797013,11400,6000
134.104088,-89.8786929,11500,6000
134.163657,-89.8776845,11600,6000
134.22225,-89.876676,11700,6000
134.27989,-89.8756675,11800,6000
134.336601,-89.874659,11900,6000
134.391851,-89.8736604,11999,6000
62.7623732,-89.9856019,0,6100
66.7011894,-89.9853625,100,6100
70.4957067,-89.9850564,200,6100
74.1224488,-89.9846876,300,6100
77.5652828,-89.9842605,400,6100
80.8149349,-89.9837797,500,6100
83.8680835,-89.9832499,600,6100
86.7262451,-89.9826755,700,6100
89.3946257,-89.982061,800,6100
91.8810587,-89.9814101,900,6100
94.1950935,-89.9807268,1000,6100
96.3472585,-89.9800143,1100,6100
98.3484964,-89.9792755,1200,6100
100.209749,-89.9785134,1300,6100
101.941669,-89.9777302,1400,6100
103.554431,-89.9769281,1500,6100
105.057616,-89.976109,1600,6100
106.460156,-89.9752747,1700,6100
107.77031,-89.9744266,1800,6100
108.995673,-89.973566,1900,6100
110.1432,-89.9726942,2000,6100
111.219244,-89.9718122,2100,6100
112.229591,-89.970921,2200,6100
113.179505,-89.9700213,2300,6100
114.073774,-89.969114,2400,6100
114.91675,-89.9681996,2500,6100
115.712389,-89.9672788,2600,6100
116.464288,-89.9663522,2700,6100
117.175719,-89.9654201,2800,6100
117.849662,-89.9644831,2900,6100
118.488831,-89.9635414,3000,6100
119.095705,-89.9625956,3100,6100
119.672545,-89.9616458,3200,6100
120.221418,-89.9606925,3300,6100
120.744218,-89.9597358,3400,6100
121.242678,-89.9587759,3500,6100
121.71839,-89.9578132,3600,6100
122.172816,-89.9568478,3700,6100
122.607299,-89.9558798,3800,6100
123.02308,-89.9549095,3900,6100
123.421298,-89.9539371,4000,6100
123.803008,-89.9529625,4100,6100
124.169185,-89.9519861,4200,6100
124.520729,-89.9510079,4300,6100
124.858477,-89.9500279,4400,6100
125.183204,-89.9490464,4500,6100
125.495627,-89.9480634,4600,6100
125.796418,-89.947079,4700,6100
126.086198,-89.9460933,4800,6100
126.365547,-89.9451063,4900,6100
126.635007,-89.9441181,5000,6100
126.895082,-89.9431289,5100,6100
127.146245,-89.9421386,5200,6100
127.388936,-89.9411473,5300,6100
127.62357,-89.940155,5400,6100
127.850534,-89.9391619,5500,6100
128.070192,-89.9381679,5600,6100
128.282885,-89.9371732,5700,6100
128.488933,-89.9361777,5800,6100
128.688639,-89.9351814,5900,6100
128.882286,-89.9341845,6000,6100
129.070143,-89.933187,6100,6100
129.252461,-89.9321888,6200,6100
129.429478,-89.93119,6300,6100
129.60142,-89.9301907,6400,6100
129.768499,-89.9291909,6500,6100
129.930915,-89.9281906,6600,6100
130.088859,-89.9271898,6700,6100
130.242512,-89.9261885,6800,6100
130.392043,-89.9251868,6900,6100
130.537614,-89.9241847,7000,6100
130.67938,-89.9231822,7100,6100
130.817486,-89.9221793,7200,6100
130.952071,-89.9211761,7300,6100
131.083265,-89.9201725,7400,6100
131.211196,-89.9191687,7500,6100
131.335981,-89.9181645,7600,6100
131.457735,-89.91716,7700,6100
131.576566,-89.9161552,7800,6100
131.692576,-89.9151501,7900,6100
131.805865,-89.9141448,8000,6100
131.916527,-89.9131393,8100,6100
132.02465,-89.9121335,8200,6100
132.130321,-89.9111275,8300,6100
132.233622,-89.9101213,8400,6100
132.334631,-89.9091149,8500,6100
132.433423,-89.9081083,8600,6100
132.53007,-89.9071015,8700,6100
132.62464,-89.9060946,8800,6100
132.7172,-89.9050874,8900,6100
132.807812,-89.9040802,9000,6100
132.896537,-89.9030727,9100,6100
132.983434,-89.9020651,9200,6100
133.068556,-89.9010574,9300,6100
133.15196,-89.9000496,9400,6100
133.233694,-89.8990416,9500,6100
133.31381,-89.8980335,9600,6100
133.392354,-89.8970253,9700,6100
133.469372,-89.896017,9800,6100
133.544907,-89.8950086,9900,6100
133.619003,-89.8940001,10000,6100
133.6917,-89.8929915,10100,6100
133.763036,-89.8919829,10200,6100
133.83305,-89.8909741,10300,6100
133.901778,-89.8899653,10400,6100
133.969255,-89.8889564,10500,6100
134.035514,-89.8879474,10600,6100
134.100589,-89.8869384,10700,6100
134.16451,-89.8859293,10800,6100
134.227308,-89.8849201,10900,6100
134.289012,-89.8839109,11000,6100
134.349651,-89.8829017,11100,6100
134.409252,-89.8818924,11200,6100
134.467841,-89.8808831,11300,6100
134.525444,-89.8798737,11400,6100
134.582085,-89.8788643,11500,6100
134.637788,-89.8778548,11600,6100
134.692576,-89.8768454,11700,6100
134.746473,-89.8758359,11800,6100
134.799498,-89.8748263,11900,6100
134.851156,-89.8738269,11999,6100
63.4369236,-89.9866145,0,6200
67.6541141,-89.9863609,100,6200
71.696106,-89.9860365,200,6200
75.5361154,-89.9856459,300,6200
79.1571337,-89.9851944,400,6200
82.5509702,-89.9846875,500,6200
85.7167712,-89.9841304,600,6200
88.6593493,-89.9835283,700,6200
91.3875735,-89.982886,800,6200
93.9129647,-89.9822077,900,6200
96.2485593,-89.9814976,1000,6200
98.4080438,-89.980759,1100,6200
100.405132,-89.9799952,1200,6200
102.25314,-89.979209,1300,6200
103.964719,-89.9784029,1400,6200
105.551703,-89.9775789,1500,6200
107.025033,-89.976739,1600,6200
108.394745,-89.9758849,1700,6200
109.669989,-89.975018,1800,6200
110.859071,-89.9741397,1900,6200
111.969514,-89.973251,2000,6200
113.008113,-89.9723531,2100,6200
113.981002,-89.9714467,2200,6200
114.893717,-89.9705326,2300,6200
115.751251,-89.9696116,2400,6200
116.55811,-89.9686843,2500,6200
117.318366,-89.9677512,2600,6200
118.035698,-89.9668128,2700,6200
118.713436,-89.9658696,2800,6200
119.354595,-89.9649219,2900,6200
119.961912,-89.9639702,3000,6200
120.537871,-89.9630147,3100,6200
121.084734,-89.9620558,3200,6200
121.604558,-89.9610936,3300,6200
122.099223,-89.9601285,3400,6200
122.570443,-89.9591607,3500,6200
123.019788,-89.9581902,3600,6200
123.448696,-89.9572175,3700,6200
123.858485,-89.9562425,3800,6200
124.250367,-89.9552654,3900,6200
124.625458,-89.9542864,4000,6200
124.984783,-89.9533057,4100,6200
125.329291,-89.9523232,4200,6200
125.659856,-89.9513392,4300,6200
125.977289,-89.9503537,4400,6200
126.282337,-89.9493669,4500,6200
126.575697,-89.9483787,4600,6200
126.858013,-89.9473893,4700,6200
127.129885,-89.9463988,4800,6200
127.391871,-89.9454072,4900,6200
127.64449,-89.9444146,5000,6200
127.888227,-89.943421,5100,6200
128.123534,-89.9424265,5200,6200
128.350833,-89.9414312,5300,6200
128.570521,-89.940435,5400,6200
128.782968,-89.9394381,5500,6200
128.98852,-89.9384405,5600,6200
129.187503,-89.9374422,5700,6200
129.380222,-89.9364433,5800,6200
129.566966,-89.9354437,5900,6200
129.748003,-89.9344435,6000,6200
129.923589,-89.9334428,6100,6200
130.093963,-89.9324416,6200,6200
130.259352,-89.9314399,6300,6200
130.419967,-89.9304377,6400,6200
130.576012,-89.9294351,6500,6200
130.727676,-89.928432,6600,6200
130.875139,-89.9274286,6700,6200
131.018573,-89.9264247,6800,6200
131.158137,-89.9254205,6900,6200
131.293986,-89.924416,7000,6200
131.426265,-89.9234111,7100,6200
131.555111,-89.9224059,7200,6200
131.680654,-89.9214004,7300,6200
131.803021,-89.9203946,7400,6200
131.922328,-89.9193886,7500,6200
132.038688,-89.9183823,7600,6200
132.152209,-89.9173757,7700,6200
132.262992,-89.9163689,7800,6200
132.371134,-89.9153619,7900,6200
132.476729,-89.9143547,8000,6200
132.579864,-89.9133473,8100,6200
132.680624,-89.9123397,8200,6200
132.779091,-89.9113319,8300,6200
132.875339,-89.910324,8400,6200
132.969445,-89.9093158,8500,6200
133.061477,-89.9083076,8600,6200
133.151503,-89.9072992,8700,6200
133.239589,-89.9062906,8800,6200
133.325795,-89.9052819,8900,6200
133.410181,-89.9042731,9000,6200
133.492804,-89.9032641,9100,6200
133.573718,-89.9022551,9200,6200
133.652976,-89.9012459,9300,6200
133.730627,-89.9002367,9400,6200
133.80672,-89.8992273,9500,6200
133.881302,-89.8982179,9600,6200
133.954416,-89.8972084,9700,6200
134.026105,-89.8961988,9800,6200
134.096411,-89.8951891,9900,6200
134.165373,-89.8941793,10000,6200
134.233029,-89.8931695,10100,6200
134.299416,-89.8921596,10200,6200
134.364569,-89.8911497,10300,6200
134.428522,-89.8901397,10400,6200
134.491308,-89.8891296,10500,6200
134.552959,-89.8881195,10600,6200
134.613504,-89.8871094,10700,6200
134.672974,-89.8860992,10800,6200
134.731397,-89.885089,10900,6200
134.7888,-89.8840788,11000,6200
134.845209,-89.8830685,11100,6200
134.900651,-89.8820582,11200,6200
134.955149,-89.8810479,11300,6200
135.008728,-89.8800375,11400,6200
135.06141,-89.8790271,11500,6200
135.113219,-89.8780167,11600,6200
135.164175,-89.8770063,11700,6200
135.2143,-89.8759959,11800,6200
135.263613,-89.8749855,11900,6200
135.311653,-89.8739852,11999,6200
64.2270782,-89.987626,0,6300
68.762785,-89.987356,100,6300
73.0827446,-89.9870103,200,6300
77.1566908,-89.9865949,300,6300
80.9675223,-89.9861161,400,6300
84.5095051,-89.9855801,500,6300
87.7858673,-89.9849931,600,6300
90.8063129,-89.9843608,700,6300
93.5847906,-89.9836886,800,6300
96.1376753,-89.9829812,900,6300
98.4823948,-89.9822428,1000,6300
100.636459,-89.9814771,1100,6300
102.616818,-89.9806874,1200,6300
104.43947,-89.9798765,1300,6300
106.119256,-89.979047,1400,6300
107.669768,-89.9782008,1500,6300
109.10335,-89.97734,1600,6300
110.431145,-89.9764661,1700,6300
111.663166,-89.9755806,1800,6300
112.808393,-89.9746847,1900,6300
113.874861,-89.9737794,2000,6300
114.869758,-89.9728657,2100,6300
115.799513,-89.9719444,2200,6300
116.669878,-89.9710163,2300,6300
117.486002,-89.970082,2400,6300
118.252501,-89.9691421,2500,6300
118.973519,-89.9681971,2600,6300
119.652778,-89.9672474,2700,6300
120.29363,-89.9662935,2800,6300
120.899096,-89.9653357,2900,6300
121.471904,-89.9643742,3000,6300
122.014523,-89.9634095,3100,6300
122.529188,-89.9624418,3200,6300
123.01793,-89.9614712,3300,6300
123.482593,-89.9604981,3400,6300
123.924857,-89.9595226,3500,6300
124.346256,-89.9585449,3600,6300
124.748191,-89.9575651,3700,6300
125.131943,-89.9565834,3800,6300
125.498688,-89.9555999,3900,6300
125.849503,-89.9546148,4000,6300
126.18538,-89.9536281,4100,6300
126.507233,-89.95264,4200,6300
126.815903,-89.9516506,4300,6300
127.112167,-89.9506598,4400,6300
127.396744,-89.9496679,4500,6300
127.6703,-89.9486749,4600,6300
127.933452,-89.9476808,4700,6300
128.186771,-89.9466858,4800,6300
128.430789,-89.9456899,4900,6300
128.666002,-89.944693,5000,6300
128.892871,-89.9436954,5100,6300
129.111825,-89.942697,5200,6300
129.323266,-89.9416979,5300,6300
129.527569,-89.9406981,5400,6300
129.725085,-89.9396976,5500,6300
129.916142,-89.9386965,5600,6300
130.101048,-89.9376949,5700,6300
130.280092,-89.9366927,5800,6300
130.453546,-89.93569,5900,6300
130.621664,-89.9346868,6000,6300
130.784686,-89.9336832,6100,6300
130.942839,-89.9326791,6200,6300
131.096335,-89.9316746,6300,6300
131.245376,-89.9306697,6400,6300
131.39015,-89.9296645,6500,6300
131.530837,-89.9286589,6600,6300
131.667605,-89.9276529,6700,6300
131.800616,-89.9266467,6800,6300
131.930021,-89.9256401,6900,6300
132.055963,-89.9246333,7000,6300
132.178578,-89.9236262,7100,6300
132.297996,-89.9226188,7200,6300
132.41434,-89.9216112,7300,6300
132.527725,-89.9206034,7400,6300
132.638263,-89.9195953,7500,6300
132.746059,-89.918587,7600,6300
132.851213,-89.9175786,7700,6300
132.953821,-89.9165699,7800,6300
133.053973,-89.9155611,7900,6300
133.151756,-89.9145521,8000,6300
133.247253,-89.9135429,8100,6300
133.340542,-89.9125336,8200,6300
133.4317,-89.9115242,8300,6300
133.520797,-89.9105146,8400,6300
133.607903,-89.9095049,8500,6300
133.693084,-89.9084951,8600,6300
133.776402,-89.9074851,8700,6300
133.857918,-89.9064751,8800,6300
133.937689,-89.9054649,8900,6300
134.01577,-89.9044547,9000,6300
134.092215,-89.9034443,9100,6300
134.167074,-89.9024339,9200,6300
134.240396,-89.9014234,9300,6300
134.312228,-89.9004129,9400,6300
134.382615,-89.8994022,9500,6300
134.451599,-89.8983915,9600,6300
134.519222,-89.8973807,9700,6300
134.585524,-89.8963699,9800,6300
134.650543,-89.895359,9900,6300
134.714316,-89.8943481,10000,6300
134.776879,-89.8933372,10100,6300
134.838265,-89.8923261,10200,6300
134.898507,-89.8913151,10300,6300
134.957637,-89.890304,10400,6300
135.015686,-89.8892929,10500,6300
135.072683,-89.8882818,10600,6300
135.128655,-89.8872706,10700,6300
135.183632,-89.8862594,10800,6300
135.237637,-89.8852482,10900,6300
135.290699,-89.884237,11000,6300
135.34284,-89.8832258,11100,6300
135.394084,-89.8822145,11200,6300
135.444456,-89.8812033,11300,6300
135.493975,-89.880192,11400,6300
135.542665,-89.8791807,11500,6300
135.590546,-89.8781695,11600,6300
135.637637,-89.8771582,11700,6300
135.683959,-89.8761469,11800,6300
135.729529,-89.8751357,11900,6300
135.773922,-89.8741345,11999,6300
65.1607492,-89.9886353,0,6400
70.0634627,-89.988346,100,6400
74.696301,-89.9879758,200,6400
79.025755,-89.9875321,300,6400
83.0362258,-89.9870222,400,6400
86.7267307,-89.9864539,500,6400
90.1070266,-89.985834,600,6400
93.1939488,-89.9851691,700,6400
96.0083809,-89.9844649,800,6400
98.5729781,-89.9837267,900,6400
100.91059,-89.9829587,1000,6400
103.043249,-89.982165,1100,6400
104.991587,-89.9813487,1200,6400
106.774546,-89.9805127,1300,6400
108.409278,-89.9796596,1400,6400
109.911176,-89.9787912,1500,6400
111.293969,-89.9779096,1600,6400
112.569852,-89.9770161,1700,6400
113.749634,-89.9761122,1800,6400
114.842885,-89.9751989,1900,6400
115.858074,-89.9742774,2000,6400
116.802701,-89.9733484,2100,6400
117.683414,-89.9724128,2200,6400
118.506112,-89.9714711,2300,6400
119.276037,-89.970524,2400,6400
119.997857,-89.969572,2500,6400
120.675738,-89.9686156,2600,6400
121.313398,-89.9676551,2700,6400
121.914172,-89.9666909,2800,6400
122.48105,-89.9657234,2900,6400
123.01672,-89.9647527,3000,6400
123.523604,-89.9637792,3100,6400
124.003891,-89.9628032,3200,6400
124.459558,-89.9618247,3300,6400
124.892398,-89.960844,3400,6400
125.304039,-89.9598613,3500,6400
125.695963,-89.9588766,3600,6400
126.069519,-89.9578903,3700,6400
126.425941,-89.9569023,3800,6400
126.766356,-89.9559128,3900,6400
127.091795,-89.9549219,4000,6400
127.403208,-89.9539297,4100,6400
127.701465,-89.9529362,4200,6400
127.987367,-89.9519417,4300,6400
128.261654,-89.950946,4400,6400
128.525009,-89.9499494,4500,6400
128.778061,-89.9489519,4600,6400
129.021395,-89.9479534,4700,6400
129.255553,-89.9469542,4800,6400
129.481037,-89.9459542,4900,6400
129.698314,-89.9449534,5000,6400
129.907817,-89.943952,5100,6400
130.109954,-89.9429499,5200,6400
130.305099,-89.9419473,5300,6400
130.493607,-89.9409441,5400,6400
130.675807,-89.9399403,5500,6400
130.852006,-89.938936,5600,6400
131.022494,-89.9379313,5700,6400
